method,ratio,user_id,trip_id,pred_center_id_rerun,pred_center_id_saved,_merge,exact_region_match
grid_last_state_only,0.25,112,20080629043556,0,0,both,True
grid_last_state_only,0.25,112,20080629165831,0,0,both,True
grid_last_state_only,0.25,112,20080630015803,0,0,both,True
grid_last_state_only,0.25,112,20080630160716,0,0,both,True
grid_last_state_only,0.25,112,20080701052937,0,0,both,True
grid_last_state_only,0.25,112,20080701194739,0,0,both,True
grid_last_state_only,0.25,112,20080702020309,0,0,both,True
grid_last_state_only,0.25,112,20080702161309,0,0,both,True
grid_last_state_only,0.25,112,20080703015604,0,0,both,True
grid_last_state_only,0.25,112,20080703153003,0,0,both,True
grid_last_state_only,0.25,112,20080704021011,0,0,both,True
grid_last_state_only,0.25,112,20080704171509,0,0,both,True
grid_last_state_only,0.25,112,20080705053420,0,0,both,True
grid_last_state_only,0.25,112,20080705164758,0,0,both,True
grid_last_state_only,0.25,112,20080706014330,0,0,both,True
grid_last_state_only,0.25,112,20080706083034,0,0,both,True
grid_last_state_only,0.25,112,20080706173438,0,0,both,True
grid_last_state_only,0.25,112,20080707022437,0,0,both,True
grid_last_state_only,0.25,112,20080707162139,0,0,both,True
grid_last_state_only,0.25,112,20080708162052,18,18,both,True
grid_last_state_only,0.25,112,20080709012639,0,0,both,True
grid_last_state_only,0.25,112,20080709171521,0,0,both,True
grid_last_state_only,0.25,112,20080710022932,0,0,both,True
grid_last_state_only,0.25,112,20080710095337,0,0,both,True
grid_last_state_only,0.25,112,20080710114615,0,0,both,True
grid_last_state_only,0.25,112,20080711020311,0,0,both,True
grid_last_state_only,0.25,112,20080713004126,0,0,both,True
grid_last_state_only,0.25,112,20080713064523,0,0,both,True
grid_last_state_only,0.25,112,20080713093807,18,18,both,True
grid_last_state_only,0.25,112,20080713162846,0,0,both,True
grid_last_state_only,0.25,112,20080715125857,0,0,both,True
grid_last_state_only,0.25,112,20080715141929,0,0,both,True
grid_last_state_only,0.25,112,20080715165809,0,0,both,True
grid_last_state_only,0.25,112,20080716020639,0,0,both,True
grid_last_state_only,0.25,112,20080716103338,0,0,both,True
grid_last_state_only,0.25,112,20080716154342,0,0,both,True
grid_last_state_only,0.25,112,20080717012048,18,18,both,True
grid_last_state_only,0.25,112,20080717152304,18,18,both,True
grid_last_state_only,0.25,112,20080718013204,0,0,both,True
grid_last_state_only,0.25,119,20080922003552,3,3,both,True
grid_last_state_only,0.25,119,20080922141505,0,0,both,True
grid_last_state_only,0.25,119,20080923103305,0,0,both,True
grid_last_state_only,0.25,119,20080924010734,0,0,both,True
grid_last_state_only,0.25,119,20080925002004,0,0,both,True
grid_last_state_only,0.25,119,20080927005205,3,3,both,True
grid_last_state_only,0.25,119,20080927125153,3,3,both,True
grid_last_state_only,0.25,119,20080930070335,0,0,both,True
grid_last_state_only,0.25,119,20080930075522,0,0,both,True
grid_last_state_only,0.25,119,20081005041023,3,3,both,True
grid_last_state_only,0.25,119,20081006001735,0,0,both,True
grid_last_state_only,0.25,126,20081212033806,11,11,both,True
grid_last_state_only,0.25,126,20081213004659,9,9,both,True
grid_last_state_only,0.25,126,20081214061053,4,4,both,True
grid_last_state_only,0.25,126,20081215091804,11,11,both,True
grid_last_state_only,0.25,126,20081215092501,17,17,both,True
grid_last_state_only,0.25,126,20081216145734,11,11,both,True
grid_last_state_only,0.25,126,20081217012730,4,4,both,True
grid_last_state_only,0.25,126,20081220053722,4,4,both,True
grid_last_state_only,0.25,126,20081221091036,4,4,both,True
grid_last_state_only,0.25,126,20081222152354,11,11,both,True
grid_last_state_only,0.25,126,20081223021508,4,4,both,True
grid_last_state_only,0.25,126,20081223114649,5,5,both,True
grid_last_state_only,0.25,126,20081224083759,11,11,both,True
grid_last_state_only,0.25,126,20081224150332,11,11,both,True
grid_last_state_only,0.25,126,20081225013437,4,4,both,True
grid_last_state_only,0.25,126,20081225175024,4,4,both,True
grid_last_state_only,0.25,126,20081226014209,5,5,both,True
grid_last_state_only,0.25,126,20081228032227,5,5,both,True
grid_last_state_only,0.25,126,20081228171208,4,4,both,True
grid_last_state_only,0.25,126,20081229023536,4,4,both,True
grid_last_state_only,0.25,126,20081229160739,11,11,both,True
grid_last_state_only,0.25,126,20081231100109,11,11,both,True
grid_last_state_only,0.25,126,20090101140537,4,4,both,True
grid_last_state_only,0.25,126,20090106101155,4,4,both,True
grid_last_state_only,0.25,126,20090111132534,4,4,both,True
grid_last_state_only,0.25,126,20090112034936,4,4,both,True
grid_last_state_only,0.25,126,20090112162902,4,4,both,True
grid_last_state_only,0.25,126,20090113015238,11,11,both,True
grid_last_state_only,0.25,126,20090114122432,11,11,both,True
grid_last_state_only,0.25,126,20090115014729,5,5,both,True
grid_last_state_only,0.25,126,20090116023156,11,11,both,True
grid_last_state_only,0.25,126,20090116161154,4,4,both,True
grid_last_state_only,0.25,126,20090117023705,4,4,both,True
grid_last_state_only,0.25,126,20090118041307,4,4,both,True
grid_last_state_only,0.25,126,20090118143859,5,5,both,True
grid_last_state_only,0.25,126,20090119070358,4,4,both,True
grid_last_state_only,0.25,126,20090120055508,11,11,both,True
grid_last_state_only,0.25,126,20090121064258,4,4,both,True
grid_last_state_only,0.25,126,20090121183707,11,11,both,True
grid_last_state_only,0.25,126,20090122050259,5,5,both,True
grid_last_state_only,0.25,126,20090124035138,4,4,both,True
grid_last_state_only,0.25,126,20090125020229,4,4,both,True
grid_last_state_only,0.25,126,20090126054447,5,5,both,True
grid_last_state_only,0.25,126,20090128035001,4,4,both,True
grid_last_state_only,0.25,126,20090202105828,4,4,both,True
grid_last_state_only,0.25,126,20090203063004,4,4,both,True
grid_last_state_only,0.25,126,20090203143356,11,11,both,True
grid_last_state_only,0.25,126,20090204035659,4,4,both,True
grid_last_state_only,0.25,126,20090205033759,4,4,both,True
grid_last_state_only,0.25,126,20090206055100,4,4,both,True
grid_last_state_only,0.25,126,20090207004237,4,4,both,True
grid_last_state_only,0.25,126,20090207103659,11,11,both,True
grid_last_state_only,0.25,126,20090208012352,6,6,both,True
grid_last_state_only,0.25,126,20090210154623,4,4,both,True
grid_last_state_only,0.25,126,20090211044036,11,11,both,True
grid_last_state_only,0.25,126,20090213025810,4,4,both,True
grid_last_state_only,0.25,126,20090214035934,5,5,both,True
grid_last_state_only,0.25,126,20090215103622,4,4,both,True
grid_last_state_only,0.25,126,20090215180922,11,11,both,True
grid_last_state_only,0.25,126,20090216032915,4,4,both,True
grid_last_state_only,0.25,126,20090216172536,11,11,both,True
grid_last_state_only,0.25,126,20090217015359,4,4,both,True
grid_last_state_only,0.25,126,20090222102105,4,4,both,True
grid_last_state_only,0.25,134,20080103185715,4,4,both,True
grid_last_state_only,0.25,134,20080104192055,0,0,both,True
grid_last_state_only,0.25,134,20080105101716,0,0,both,True
grid_last_state_only,0.25,134,20080105224708,0,0,both,True
grid_last_state_only,0.25,134,20080107232831,4,4,both,True
grid_last_state_only,0.25,134,20080109110907,0,0,both,True
grid_last_state_only,0.25,134,20080111104704,4,4,both,True
grid_last_state_only,0.25,134,20080123204917,0,0,both,True
grid_last_state_only,0.25,134,20080124232414,1,1,both,True
grid_last_state_only,0.25,134,20080125214105,4,4,both,True
grid_last_state_only,0.25,134,20080126201731,0,0,both,True
grid_last_state_only,0.25,134,20080128232012,1,1,both,True
grid_last_state_only,0.25,134,20080131181918,4,4,both,True
grid_last_state_only,0.25,134,20080201122139,1,1,both,True
grid_last_state_only,0.25,134,20080204234133,1,1,both,True
grid_last_state_only,0.25,134,20080205091700,1,1,both,True
grid_last_state_only,0.25,144,20090320105734,25,25,both,True
grid_last_state_only,0.25,144,20090320220234,8,8,both,True
grid_last_state_only,0.25,144,20090321083221,39,39,both,True
grid_last_state_only,0.25,144,20090322014034,39,39,both,True
grid_last_state_only,0.25,144,20090323015052,39,39,both,True
grid_last_state_only,0.25,144,20090324004422,39,39,both,True
grid_last_state_only,0.25,144,20090326091104,8,8,both,True
grid_last_state_only,0.25,144,20090520102033,8,8,both,True
grid_last_state_only,0.25,144,20090521014154,8,8,both,True
grid_last_state_only,0.25,144,20090522002338,16,16,both,True
grid_last_state_only,0.25,144,20090522091556,16,16,both,True
grid_last_state_only,0.25,144,20090522221207,92,92,both,True
grid_last_state_only,0.25,144,20090525235137,8,8,both,True
grid_last_state_only,0.25,144,20090527145304,26,26,both,True
grid_last_state_only,0.25,144,20090529010040,55,55,both,True
grid_last_state_only,0.25,144,20090529232430,55,55,both,True
grid_last_state_only,0.25,144,20090531114801,8,8,both,True
grid_last_state_only,0.25,144,20090601112421,8,8,both,True
grid_last_state_only,0.25,144,20090601235432,25,25,both,True
grid_last_state_only,0.25,144,20090602235107,8,8,both,True
grid_last_state_only,0.25,144,20090603101837,8,8,both,True
grid_last_state_only,0.25,144,20090606065236,8,8,both,True
grid_last_state_only,0.25,144,20090607060603,16,16,both,True
grid_last_state_only,0.25,144,20090608235536,8,8,both,True
grid_last_state_only,0.25,144,20090609110322,25,25,both,True
grid_last_state_only,0.25,144,20090609235238,25,25,both,True
grid_last_state_only,0.25,144,20090613020636,8,8,both,True
grid_last_state_only,0.25,144,20090614073117,8,8,both,True
grid_last_state_only,0.25,144,20090614235131,8,8,both,True
grid_last_state_only,0.25,144,20090616024001,0,0,both,True
grid_last_state_only,0.25,144,20090616235600,8,8,both,True
grid_last_state_only,0.25,144,20090617102729,8,8,both,True
grid_last_state_only,0.25,144,20090620033405,8,8,both,True
grid_last_state_only,0.25,144,20090622113007,25,25,both,True
grid_last_state_only,0.25,144,20090622234605,8,8,both,True
grid_last_state_only,0.25,144,20090624235454,8,8,both,True
grid_last_state_only,0.25,144,20090625103805,8,8,both,True
grid_last_state_only,0.25,144,20090626000502,25,25,both,True
grid_last_state_only,0.25,144,20090627030407,8,8,both,True
grid_last_state_only,0.25,144,20090628061504,86,86,both,True
grid_last_state_only,0.25,144,20090628234833,8,8,both,True
grid_last_state_only,0.25,144,20090629235727,25,25,both,True
grid_last_state_only,0.25,144,20090701235103,8,8,both,True
grid_last_state_only,0.25,144,20090702235757,25,25,both,True
grid_last_state_only,0.25,144,20090704015352,74,74,both,True
grid_last_state_only,0.25,144,20090706033310,74,74,both,True
grid_last_state_only,0.25,144,20090707230534,74,74,both,True
grid_last_state_only,0.25,144,20090715203207,25,25,both,True
grid_last_state_only,0.25,144,20090715203922,8,8,both,True
grid_last_state_only,0.25,144,20090717111355,8,8,both,True
grid_last_state_only,0.25,144,20090719065636,86,86,both,True
grid_last_state_only,0.25,144,20090720000052,8,8,both,True
grid_last_state_only,0.25,144,20090722104535,8,8,both,True
grid_last_state_only,0.25,144,20090723102429,8,8,both,True
grid_last_state_only,0.25,144,20090723235233,8,8,both,True
grid_last_state_only,0.25,144,20090724100436,25,25,both,True
grid_last_state_only,0.25,144,20090725012937,8,8,both,True
grid_last_state_only,0.25,144,20090726084226,8,8,both,True
grid_last_state_only,0.25,144,20090726235306,8,8,both,True
grid_last_state_only,0.25,144,20090727110936,8,8,both,True
grid_last_state_only,0.25,144,20090728000707,8,8,both,True
grid_last_state_only,0.25,144,20090729001633,8,8,both,True
grid_last_state_only,0.25,144,20090729235433,8,8,both,True
grid_last_state_only,0.25,144,20090730104305,8,8,both,True
grid_last_state_only,0.25,144,20090731024535,8,8,both,True
grid_last_state_only,0.25,144,20090731233637,8,8,both,True
grid_last_state_only,0.25,144,20090802001036,3,3,both,True
grid_last_state_only,0.25,144,20090802235254,8,8,both,True
grid_last_state_only,0.25,144,20090803110500,8,8,both,True
grid_last_state_only,0.25,144,20090803235536,25,25,both,True
grid_last_state_only,0.25,144,20090804110750,8,8,both,True
grid_last_state_only,0.25,144,20090808060826,8,8,both,True
grid_last_state_only,0.25,144,20090808220159,43,43,both,True
grid_last_state_only,0.25,144,20090810235059,25,25,both,True
grid_last_state_only,0.25,144,20090811104834,25,25,both,True
grid_last_state_only,0.25,144,20090812100836,8,8,both,True
grid_last_state_only,0.25,144,20090813010535,8,8,both,True
grid_last_state_only,0.25,144,20090815031237,8,8,both,True
grid_last_state_only,0.25,144,20090816234933,8,8,both,True
grid_last_state_only,0.25,144,20090818104808,8,8,both,True
grid_last_state_only,0.25,144,20090819002103,16,16,both,True
grid_last_state_only,0.25,144,20090819093007,8,8,both,True
grid_last_state_only,0.25,144,20090819225202,8,8,both,True
grid_last_state_only,0.25,144,20090821003737,25,25,both,True
grid_last_state_only,0.25,144,20090821110053,25,25,both,True
grid_last_state_only,0.25,144,20090822075806,7,7,both,True
grid_last_state_only,0.25,144,20090823034437,16,16,both,True
grid_last_state_only,0.25,144,20090824101938,8,8,both,True
grid_last_state_only,0.25,144,20090825034334,96,96,both,True
grid_last_state_only,0.25,144,20090825235926,96,96,both,True
grid_last_state_only,0.25,144,20090827005038,96,96,both,True
grid_last_state_only,0.25,144,20090827114400,96,96,both,True
grid_last_state_only,0.25,144,20090828022936,8,8,both,True
grid_last_state_only,0.25,144,20090828154632,8,8,both,True
grid_last_state_only,0.25,144,20090830022303,8,8,both,True
grid_last_state_only,0.25,144,20090830235305,8,8,both,True
grid_last_state_only,0.25,144,20090903014903,19,19,both,True
grid_last_state_only,0.25,144,20090904034156,19,19,both,True
grid_last_state_only,0.25,144,20090905032524,8,8,both,True
grid_last_state_only,0.25,144,20090906023103,8,8,both,True
grid_last_state_only,0.25,144,20090906092908,53,53,both,True
grid_last_state_only,0.25,144,20090908234759,8,8,both,True
grid_last_state_only,0.25,144,20090909110407,8,8,both,True
grid_last_state_only,0.25,144,20090910004838,8,8,both,True
grid_last_state_only,0.25,144,20090911113635,25,25,both,True
grid_last_state_only,0.25,144,20090912053533,8,8,both,True
grid_last_state_only,0.25,144,20090913065703,86,86,both,True
grid_last_state_only,0.25,144,20090916001807,1,1,both,True
grid_last_state_only,0.25,144,20090916104304,25,25,both,True
grid_last_state_only,0.25,144,20090916234959,8,8,both,True
grid_last_state_only,0.25,144,20090917101935,8,8,both,True
grid_last_state_only,0.25,144,20090917235434,89,89,both,True
grid_last_state_only,0.25,144,20090918063018,25,25,both,True
grid_last_state_only,0.25,144,20090920052628,8,8,both,True
grid_last_state_only,0.25,144,20090920234831,8,8,both,True
grid_last_state_only,0.25,144,20090921102607,8,8,both,True
grid_last_state_only,0.25,144,20090921234959,25,25,both,True
grid_last_state_only,0.25,144,20090922235636,25,25,both,True
grid_last_state_only,0.25,144,20090923101746,107,107,both,True
grid_last_state_only,0.25,144,20090924054331,0,0,both,True
grid_last_state_only,0.25,147,20110429211108,1,1,both,True
grid_last_state_only,0.25,147,20110503092256,1,1,both,True
grid_last_state_only,0.25,147,20110503211058,3,3,both,True
grid_last_state_only,0.25,147,20110504090804,1,1,both,True
grid_last_state_only,0.25,147,20110504222727,3,3,both,True
grid_last_state_only,0.25,147,20110505093137,1,1,both,True
grid_last_state_only,0.25,147,20110509090537,1,1,both,True
grid_last_state_only,0.25,147,20110509213336,3,3,both,True
grid_last_state_only,0.25,147,20110510091728,1,1,both,True
grid_last_state_only,0.25,147,20110510220025,3,3,both,True
grid_last_state_only,0.25,147,20110511090033,1,1,both,True
grid_last_state_only,0.25,147,20110511220208,3,3,both,True
grid_last_state_only,0.25,147,20110512092100,1,1,both,True
grid_last_state_only,0.25,147,20110512213721,3,3,both,True
grid_last_state_only,0.25,147,20110513085630,1,1,both,True
grid_last_state_only,0.25,147,20110515092153,1,1,both,True
grid_last_state_only,0.25,147,20110516213330,3,3,both,True
grid_last_state_only,0.25,147,20110517221041,1,1,both,True
grid_last_state_only,0.25,147,20110518210025,1,1,both,True
grid_last_state_only,0.25,147,20110519084458,1,1,both,True
grid_last_state_only,0.25,168,20110808223334,5,5,both,True
grid_last_state_only,0.25,168,20110809130404,1,1,both,True
grid_last_state_only,0.25,168,20110809223728,5,5,both,True
grid_last_state_only,0.25,168,20110810114128,1,1,both,True
grid_last_state_only,0.25,168,20110810230703,1,1,both,True
grid_last_state_only,0.25,168,20110811111352,1,1,both,True
grid_last_state_only,0.25,168,20110813021333,1,1,both,True
grid_last_state_only,0.25,168,20110814082752,0,0,both,True
grid_last_state_only,0.25,168,20110814223234,5,5,both,True
grid_last_state_only,0.25,168,20110815094533,1,1,both,True
grid_last_state_only,0.25,168,20110815223434,5,5,both,True
grid_last_state_only,0.25,168,20110816121403,1,1,both,True
grid_last_state_only,0.25,168,20110816223828,5,5,both,True
grid_last_state_only,0.25,168,20110817113458,1,1,both,True
grid_last_state_only,0.25,168,20110817223957,5,5,both,True
grid_last_state_only,0.25,168,20110818101352,1,1,both,True
grid_last_state_only,0.25,168,20110820061322,5,5,both,True
grid_last_state_only,0.25,168,20110821223758,5,5,both,True
grid_last_state_only,0.25,168,20110822115552,1,1,both,True
grid_last_state_only,0.25,168,20110822224028,5,5,both,True
grid_last_state_only,0.25,168,20110823095558,1,1,both,True
grid_last_state_only,0.25,168,20110823224234,5,5,both,True
grid_last_state_only,0.25,168,20110824134528,1,1,both,True
grid_last_state_only,0.25,168,20110824224328,5,5,both,True
grid_last_state_only,0.25,179,20081021012324,9,9,both,True
grid_last_state_only,0.25,179,20081021110030,0,0,both,True
grid_last_state_only,0.25,179,20081026014505,0,0,both,True
grid_last_state_only,0.25,179,20081026113752,0,0,both,True
grid_last_state_only,0.25,179,20081027012336,0,0,both,True
grid_last_state_only,0.25,179,20081027123634,0,0,both,True
grid_last_state_only,0.25,179,20081027124519,0,0,both,True
grid_last_state_only,0.25,179,20081101013523,0,0,both,True
grid_last_state_only,0.25,179,20081106023054,0,0,both,True
grid_last_state_only,0.25,179,20081107090836,0,0,both,True
grid_last_state_only,0.25,179,20081109014530,0,0,both,True
grid_last_state_only,0.25,179,20081109120329,0,0,both,True
grid_last_state_only,0.25,179,20081115015705,0,0,both,True
grid_last_state_only,0.25,179,20081115105653,0,0,both,True
grid_last_state_only,0.25,179,20081116065153,0,0,both,True
grid_last_state_only,0.25,179,20081117025429,0,0,both,True
grid_last_state_only,0.25,179,20081117030421,0,0,both,True
grid_last_state_only,0.25,179,20081129015805,0,0,both,True
grid_last_state_only,0.5,0,20090603064302,0,0,both,True
grid_last_state_only,0.5,0,20090604053730,15,15,both,True
grid_last_state_only,0.5,0,20090605012707,0,0,both,True
grid_last_state_only,0.5,0,20090606060037,4,4,both,True
grid_last_state_only,0.5,0,20090607075255,0,0,both,True
grid_last_state_only,0.5,0,20090607163831,0,0,both,True
grid_last_state_only,0.5,0,20090608060034,0,0,both,True
grid_last_state_only,0.5,0,20090609002030,4,4,both,True
grid_last_state_only,0.5,0,20090610062438,0,0,both,True
grid_last_state_only,0.5,0,20090610223636,11,11,both,True
grid_last_state_only,0.5,0,20090611221204,4,4,both,True
grid_last_state_only,0.5,0,20090612072227,4,4,both,True
grid_last_state_only,0.5,0,20090612220336,0,0,both,True
grid_last_state_only,0.5,0,20090614065303,4,4,both,True
grid_last_state_only,0.5,0,20090615055603,0,0,both,True
grid_last_state_only,0.5,0,20090615183206,0,0,both,True
grid_last_state_only,0.5,0,20090616054128,11,11,both,True
grid_last_state_only,0.5,0,20090618005931,0,0,both,True
grid_last_state_only,0.5,0,20090619004036,0,0,both,True
grid_last_state_only,0.5,0,20090620024527,0,0,both,True
grid_last_state_only,0.5,0,20090621101407,0,0,both,True
grid_last_state_only,0.5,0,20090622095432,0,0,both,True
grid_last_state_only,0.5,0,20090623043635,0,0,both,True
grid_last_state_only,0.5,0,20090623233404,0,0,both,True
grid_last_state_only,0.5,0,20090624070430,0,0,both,True
grid_last_state_only,0.5,0,20090624215736,0,0,both,True
grid_last_state_only,0.5,0,20090625041631,4,4,both,True
grid_last_state_only,0.5,0,20090626101307,4,4,both,True
grid_last_state_only,0.5,0,20090627025208,4,4,both,True
grid_last_state_only,0.5,0,20090627101821,4,4,both,True
grid_last_state_only,0.5,0,20090628005229,16,16,both,True
grid_last_state_only,0.5,0,20090629011630,16,16,both,True
grid_last_state_only,0.5,0,20090629173335,0,0,both,True
grid_last_state_only,0.5,0,20090630045606,0,0,both,True
grid_last_state_only,0.5,0,20090701044033,0,0,both,True
grid_last_state_only,0.5,0,20090701171936,0,0,both,True
grid_last_state_only,0.5,0,20090702022530,4,4,both,True
grid_last_state_only,0.5,0,20090703002800,0,0,both,True
grid_last_state_only,0.5,0,20090704042634,0,0,both,True
grid_last_state_only,0.5,0,20090705025307,0,0,both,True
grid_last_state_only,0.5,16,20081202110923,3,3,both,True
grid_last_state_only,0.5,16,20081203091735,4,4,both,True
grid_last_state_only,0.5,16,20081208003122,3,3,both,True
grid_last_state_only,0.5,16,20081209014205,3,3,both,True
grid_last_state_only,0.5,16,20081210004205,0,0,both,True
grid_last_state_only,0.5,16,20081210102335,0,0,both,True
grid_last_state_only,0.5,16,20081211005204,0,0,both,True
grid_last_state_only,0.5,16,20081212071854,0,0,both,True
grid_last_state_only,0.5,16,20081213085404,0,0,both,True
grid_last_state_only,0.5,16,20081214050759,0,0,both,True
grid_last_state_only,0.5,16,20081215004559,0,0,both,True
grid_last_state_only,0.5,16,20081216010805,0,0,both,True
grid_last_state_only,0.5,17,20090319050008,1,1,both,True
grid_last_state_only,0.5,17,20090319091136,1,1,both,True
grid_last_state_only,0.5,17,20090319124458,0,0,both,True
grid_last_state_only,0.5,17,20090320000946,0,0,both,True
grid_last_state_only,0.5,17,20090320004539,0,0,both,True
grid_last_state_only,0.5,17,20090321050356,3,3,both,True
grid_last_state_only,0.5,17,20090322052036,0,0,both,True
grid_last_state_only,0.5,17,20090323000531,0,0,both,True
grid_last_state_only,0.5,17,20090323145837,0,0,both,True
grid_last_state_only,0.5,17,20090323212145,55,55,both,True
grid_last_state_only,0.5,17,20090325000739,0,0,both,True
grid_last_state_only,0.5,17,20090326000154,0,0,both,True
grid_last_state_only,0.5,17,20090326113406,0,0,both,True
grid_last_state_only,0.5,17,20090327002511,3,3,both,True
grid_last_state_only,0.5,17,20090328041725,0,0,both,True
grid_last_state_only,0.5,17,20090329025818,3,3,both,True
grid_last_state_only,0.5,17,20090329235347,0,0,both,True
grid_last_state_only,0.5,17,20090330112458,0,0,both,True
grid_last_state_only,0.5,17,20090331235635,3,3,both,True
grid_last_state_only,0.5,17,20090401235303,5,5,both,True
grid_last_state_only,0.5,17,20090402235820,0,0,both,True
grid_last_state_only,0.5,17,20090403131503,1,1,both,True
grid_last_state_only,0.5,17,20090404020155,0,0,both,True
grid_last_state_only,0.5,17,20090405053007,0,0,both,True
grid_last_state_only,0.5,17,20090406060347,26,26,both,True
grid_last_state_only,0.5,17,20090406233133,1,1,both,True
grid_last_state_only,0.5,17,20090407122913,0,0,both,True
grid_last_state_only,0.5,17,20090407234410,20,20,both,True
grid_last_state_only,0.5,17,20090408235354,0,0,both,True
grid_last_state_only,0.5,17,20090409234539,0,0,both,True
grid_last_state_only,0.5,17,20090411000325,0,0,both,True
grid_last_state_only,0.5,17,20090412014730,0,0,both,True
grid_last_state_only,0.5,17,20090413000008,9,9,both,True
grid_last_state_only,0.5,17,20090413235216,8,8,both,True
grid_last_state_only,0.5,17,20090415234514,3,3,both,True
grid_last_state_only,0.5,17,20090416234739,3,3,both,True
grid_last_state_only,0.5,17,20090418014515,0,0,both,True
grid_last_state_only,0.5,17,20090419010400,0,0,both,True
grid_last_state_only,0.5,17,20090419130441,0,0,both,True
grid_last_state_only,0.5,17,20090420000026,3,3,both,True
grid_last_state_only,0.5,17,20090420110816,1,1,both,True
grid_last_state_only,0.5,17,20090420235733,0,0,both,True
grid_last_state_only,0.5,17,20090421124855,0,0,both,True
grid_last_state_only,0.5,17,20090421234946,1,1,both,True
grid_last_state_only,0.5,17,20090513094309,0,0,both,True
grid_last_state_only,0.5,17,20090513232947,0,0,both,True
grid_last_state_only,0.5,17,20090514090933,0,0,both,True
grid_last_state_only,0.5,17,20090515020800,3,3,both,True
grid_last_state_only,0.5,17,20090516010239,0,0,both,True
grid_last_state_only,0.5,17,20090517033915,0,0,both,True
grid_last_state_only,0.5,17,20090517054300,0,0,both,True
grid_last_state_only,0.5,17,20090519003045,0,0,both,True
grid_last_state_only,0.5,17,20090520231518,26,26,both,True
grid_last_state_only,0.5,17,20090521234308,0,0,both,True
grid_last_state_only,0.5,17,20090523022436,3,3,both,True
grid_last_state_only,0.5,17,20090524232403,0,0,both,True
grid_last_state_only,0.5,17,20090526051336,0,0,both,True
grid_last_state_only,0.5,17,20090528012914,33,33,both,True
grid_last_state_only,0.5,17,20090530054703,0,0,both,True
grid_last_state_only,0.5,17,20090531001952,0,0,both,True
grid_last_state_only,0.5,17,20090601000744,0,0,both,True
grid_last_state_only,0.5,17,20090601235202,1,1,both,True
grid_last_state_only,0.5,17,20090602131142,0,0,both,True
grid_last_state_only,0.5,17,20090603233338,0,0,both,True
grid_last_state_only,0.5,17,20090604232209,3,3,both,True
grid_last_state_only,0.5,17,20090607021214,0,0,both,True
grid_last_state_only,0.5,17,20090607234645,0,0,both,True
grid_last_state_only,0.5,17,20090608233046,0,0,both,True
grid_last_state_only,0.5,17,20090609233900,1,1,both,True
grid_last_state_only,0.5,17,20090610135201,0,0,both,True
grid_last_state_only,0.5,17,20090610232548,0,0,both,True
grid_last_state_only,0.5,17,20090611234447,0,0,both,True
grid_last_state_only,0.5,17,20090613010507,0,0,both,True
grid_last_state_only,0.5,17,20090613144446,0,0,both,True
grid_last_state_only,0.5,17,20090613231704,0,0,both,True
grid_last_state_only,0.5,17,20090614233331,0,0,both,True
grid_last_state_only,0.5,17,20090615233906,0,0,both,True
grid_last_state_only,0.5,17,20090617131111,1,1,both,True
grid_last_state_only,0.5,17,20090617235133,3,3,both,True
grid_last_state_only,0.5,17,20090618235545,0,0,both,True
grid_last_state_only,0.5,17,20090619234854,0,0,both,True
grid_last_state_only,0.5,17,20090621012524,0,0,both,True
grid_last_state_only,0.5,17,20090621094628,3,3,both,True
grid_last_state_only,0.5,17,20090623000214,3,3,both,True
grid_last_state_only,0.5,17,20090623141709,0,0,both,True
grid_last_state_only,0.5,17,20090624121832,1,1,both,True
grid_last_state_only,0.5,17,20090625014745,0,0,both,True
grid_last_state_only,0.5,17,20090625232715,0,0,both,True
grid_last_state_only,0.5,17,20090627012536,3,3,both,True
grid_last_state_only,0.5,17,20090628013245,1,1,both,True
grid_last_state_only,0.5,17,20090630001301,0,0,both,True
grid_last_state_only,0.5,17,20090702000608,3,3,both,True
grid_last_state_only,0.5,17,20090702094931,1,1,both,True
grid_last_state_only,0.5,17,20090703000110,0,0,both,True
grid_last_state_only,0.5,17,20090704063554,0,0,both,True
grid_last_state_only,0.5,19,20081208063648,0,0,both,True
grid_last_state_only,0.5,19,20081208093749,25,25,both,True
grid_last_state_only,0.5,19,20081208115451,0,0,both,True
grid_last_state_only,0.5,19,20081209002742,6,6,both,True
grid_last_state_only,0.5,19,20081209101839,0,0,both,True
grid_last_state_only,0.5,19,20081209125837,0,0,both,True
grid_last_state_only,0.5,19,20081209150349,0,0,both,True
grid_last_state_only,0.5,19,20081210051634,0,0,both,True
grid_last_state_only,0.5,19,20081210055142,6,6,both,True
grid_last_state_only,0.5,19,20081210062239,16,16,both,True
grid_last_state_only,0.5,19,20081210085203,0,0,both,True
grid_last_state_only,0.5,19,20081210093504,0,0,both,True
grid_last_state_only,0.5,19,20081211001406,0,0,both,True
grid_last_state_only,0.5,19,20081211024057,5,5,both,True
grid_last_state_only,0.5,19,20081211034454,5,5,both,True
grid_last_state_only,0.5,19,20081211044214,0,0,both,True
grid_last_state_only,0.5,19,20081213075114,0,0,both,True
grid_last_state_only,0.5,19,20081214002807,6,6,both,True
grid_last_state_only,0.5,19,20081214092748,0,0,both,True
grid_last_state_only,0.5,20,20111115013237,1,1,both,True
grid_last_state_only,0.5,20,20111116153831,0,0,both,True
grid_last_state_only,0.5,20,20111117020931,1,1,both,True
grid_last_state_only,0.5,20,20111118101629,1,1,both,True
